date,open,high,low,close,volume,ticker,name
2024-01-20 00:00:00+00:00,0.0023940000683069,0.0024520000442862,0.0023630000650882,0.0024459999985992,4453303,RSR-USD,Reserve Rights
2020-01-24 00:00:00+00:00,162.99205017089844,164.42666625976562,156.76315307617188,163.0496063232422,57561,WETH-USD,Mantle Bridged WETH (Mantle)
2023-02-22 00:00:00+00:00,0.9979739785194396,1.0031659603118896,0.9904360175132751,0.9998390078544616,18333840,FRAX-USD,Legacy Frax Dollar
2024-05-07 00:00:00+00:00,0.0191050004214048,0.0195959992706775,0.0182700008153915,0.0182859990745782,49168678,JASMY-USD,JasmyCoin
2022-08-21 00:00:00+00:00,0.2107429951429367,0.2255769968032837,0.2102279961109161,0.2206249982118606,2965,FLUID-USD,Fluid
2023-09-10 00:00:00+00:00,15.400776863098145,15.400776863098145,14.84506607055664,15.090848922729492,71426901,ETC-USD,Ethereum Classic
2022-07-11 00:00:00+00:00,0.0140180001035332,0.0140300001949071,0.0131400004029273,0.013167000375688,71,USDX-USD,Stables Labs USDX
2024-12-24 00:00:00+00:00,2.2572829723358154,2.346191883087158,2.2144899368286133,2.3246240615844727,5976090472,XRP-USD,XRP
2018-01-25 00:00:00+00:00,13.760499954223633,14.137399673461914,13.0649995803833,13.228400230407717,105648000,BNB-USD,BNB
2020-04-22 00:00:00+00:00,2.2823679447174072,2.4054551124572754,2.269921064376831,2.379024028778076,129136262,ATOM-USD,Cosmos Hub
2020-09-08 00:00:00+00:00,0.0146439997479319,0.014742000028491,0.0137799996882677,0.0140019999817013,24639,PI-USD,Pi Network
2023-01-08 00:00:00+00:00,0.0233200006186962,0.038706999272108,0.0232180003076791,0.0348270013928413,630965741,GALA-USD,GALA
2019-06-01 00:00:00+00:00,0.0016019999748095,0.0017350000562146,0.0015709999715909,0.0016690000193193,210555128,BTT-USD,BitTorrent
2023-12-19 00:00:00+00:00,0.0920379981398582,0.0933550000190734,0.0896070003509521,0.0902969986200332,482452805,DOGE-USD,Dogecoin
2024-07-06 00:00:00+00:00,12.306089401245115,13.262130737304688,12.220009803771973,13.201163291931152,269207422,LINK-USD,Chainlink
2022-09-05 00:00:00+00:00,1573.993896484375,1616.8917236328125,1562.796142578125,1614.8763427734375,761327621,WETH-USD,L2 Standard Bridged WETH (Base)
2021-09-21 00:00:00+00:00,0.0034280000254511,0.0034890000242739,0.0031830000225454,0.0032450000289827,0,ARB-USD,Arbitrum
2025-02-22 00:00:00+00:00,0.0020500000100582,0.0020500000100582,0.0020500000100582,0.0020500000100582,0,PI-USD,Pi Network
2025-08-20 00:00:00+00:00,4345.34765625,4619.41259765625,4345.34765625,4607.884765625,254149,ETHX-USD,Stader ETHx
2018-08-07 00:00:00+00:00,74.00309753417969,75.22779846191406,68.12779998779297,68.17030334472656,299418000,LTC-USD,Litecoin
2023-05-31 00:00:00+00:00,0.0723619982600212,0.0726329982280731,0.0708419978618621,0.0716599971055984,189603858,DOGE-USD,Binance-Peg Dogecoin
2025-03-09 00:00:00+00:00,0.4422610104084015,0.4450590014457702,0.4084709882736206,0.4214699864387512,251681771,ENA-USD,Ethena
2022-12-04 00:00:00+00:00,1243.21923828125,1281.4923095703125,1242.9117431640625,1280.256591796875,5174128454,ETH-USD,Ethereum
2021-07-09 00:00:00+00:00,140.3486785888672,141.09478759765625,134.95664978027344,139.3431854248047,508772428,BSV-USD,Bitcoin SV
2020-04-19 00:00:00+00:00,0.0154710002243518,0.0159389991313219,0.0152209997177124,0.0155579997226595,3351151,FET-USD,Artificial Superintelligence Alliance
2025-07-15 00:00:00+00:00,4.044650077819824,4.067024230957031,3.816941976547241,4.061690807342529,92572321,PENDLE-USD,Pendle
2024-01-11 00:00:00+00:00,2728.701171875,2830.92041015625,2721.19091796875,2772.493896484375,10353243,CBETH-USD,Coinbase Wrapped Staked ETH
2021-11-21 00:00:00+00:00,0.0026529999449849,0.0027860000263899,0.0023570000194013,0.0024590000975877,692372,LION-USD,Loaded Lions
2022-10-16 00:00:00+00:00,0.0585829988121986,0.0594150014221668,0.0585829988121986,0.0589139983057975,162246280,DOGE-USD,Dogecoin
2023-03-05 00:00:00+00:00,0.577256977558136,0.5924890041351318,0.5750160217285156,0.5769420266151428,51119017,MANA-USD,Decentraland
2021-12-08 00:00:00+00:00,0.000146999998833,0.0001519999932497,0.0001360000023851,0.0001519999932497,24226946,FLOKI-USD,FLOKI
2024-01-04 00:00:00+00:00,0.0436329990625381,0.0444479994475841,0.0435369983315467,0.04398800060153,2344435,BDX-USD,Beldex
2024-09-08 00:00:00+00:00,2383.976318359375,2445.927734375,2351.1318359375,2408.455322265625,2508569,WBETH-USD,Wrapped Beacon ETH
2022-09-26 00:00:00+00:00,0.461540013551712,0.4930079877376556,0.4584220051765442,0.4857920110225677,11567257,RENDER-USD,Render
2024-11-20 00:00:00+00:00,34.23042678833008,35.52978515625,33.02277374267578,33.72310256958008,88835874,WAVAX-USD,Wrapped AVAX
2024-08-19 00:00:00+00:00,0.1582529991865158,0.1598049998283386,0.1436049938201904,0.1529220044612884,1564506,BORG-USD,SwissBorg
2025-05-11 00:00:00+00:00,3.176063060760498,3.3463239669799805,3.0015010833740234,3.0989511013031006,111610276,RAY-USD,Raydium
2025-03-30 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.700000110664405e-05,5.8000001445179805e-05,63306168,FLOKI-USD,FLOKI
2016-05-28 00:00:00+00:00,473.0289916992188,533.4730224609375,472.6990051269531,530.0399780273438,181199008,BTC-USD,Bitcoin
2023-12-02 00:00:00+00:00,24.39608764648437,25.01702117919922,24.29811668395996,24.80959892272949,355773,SAVAX-USD,BENQI Liquid Staked AVAX
2024-10-09 00:00:00+00:00,2439.513916015625,2449.5048828125,2368.211669921875,2368.655029296875,786859923,WETH-USD,WETH
2020-06-20 00:00:00+00:00,0.8812350034713745,0.9054790139198304,0.8780909776687622,0.8997769951820374,5452017,KCS-USD,KuCoin
2023-04-13 00:00:00+00:00,0.0244600009173154,0.0253580007702112,0.0243449993431568,0.0253340005874633,43227214,VET-USD,VeChain
2021-10-22 00:00:00+00:00,0.1095990017056465,0.1109910011291503,0.1041869968175888,0.1069269999861717,5353058,XDC-USD,XDC Network
2024-10-09 00:00:00+00:00,0.2855669856071472,0.2884280085563659,0.2745850086212158,0.2786650061607361,25181137,MANA-USD,Decentraland
2020-01-07 00:00:00+00:00,11.61596965789795,12.22141456604004,11.284886360168455,11.566162109375,44508,GNO-USD,Gnosis
2023-02-04 00:00:00+00:00,43.46270751953125,43.78780364990234,43.18268966674805,43.32826614379883,33504354,BSV-USD,Bitcoin SV
2024-05-31 00:00:00+00:00,2.1857259273529053,2.203803062438965,2.092827081680298,2.141400098800659,175496289,FET-USD,Artificial Superintelligence Alliance
2024-06-05 00:00:00+00:00,159.95281982421875,165.2701873779297,159.15293884277344,163.1555938720703,64706612,XMR-USD,Monero
2025-08-16 00:00:00+00:00,1.000622034072876,1.0017019510269165,1.0004160404205322,1.0006309747695925,78429925390,USDT-USD,Tether
2023-10-18 00:00:00+00:00,93.7636947631836,94.90530395507812,93.69349670410156,94.60648345947266,4410746,GNO-USD,Gnosis
2018-06-24 00:00:00+00:00,14.815299987792969,15.108599662780762,13.363800048828123,14.883600234985352,270734016,ETC-USD,Ethereum Classic
2019-01-03 00:00:00+00:00,0.0504459999501705,0.0544509999454021,0.0496679991483688,0.0529059991240501,2795025,THETA-USD,Theta Network
2024-07-23 00:00:00+00:00,2.0293140411376958,2.053175926208496,1.963325023651123,1.980540990829468,31938908,CAKE-USD,PancakeSwap
2022-07-05 00:00:00+00:00,0.1149090006947517,0.1294659972190857,0.1118239983916282,0.1284669935703277,14429,SKY-USD,Sky
2020-11-15 00:00:00+00:00,0.0107310004532337,0.0108470004051923,0.0104590002447366,0.0106239998713135,5017093,CHZ-USD,Chiliz
2025-01-10 00:00:00+00:00,0.0002229999954579,0.0002229999954579,0.0002189999941037,0.0002189999941037,168,APT-USD,Aptos
2023-05-30 00:00:00+00:00,114.98673248291016,115.66507720947266,114.13395690917967,114.1355972290039,69575018,BCH-USD,Bitcoin Cash
2019-01-20 00:00:00+00:00,0.0021530000958591,0.0021530000958591,0.0020820000208914,0.002119000069797,16178008,DOGE-USD,Binance-Peg Dogecoin
2021-12-24 00:00:00+00:00,1.473876953125,1.4903470277786257,1.3834799528121948,1.3923670053482056,1337799712,ADA-USD,Cardano
2020-07-31 00:00:00+00:00,1934.9266357421875,1959.0806884765625,1931.252685546875,1955.216796875,317540,XAUT-USD,Tether Gold
2022-05-20 00:00:00+00:00,1.282209038734436,1.3221549987792969,1.1876599788665771,1.2223739624023438,85487434,THETA-USD,Theta Network
2019-11-03 00:00:00+00:00,4.944110870361328,5.005126953125,4.848465919494629,4.900924205780029,526681932,ETC-USD,Ethereum Classic
2024-06-20 00:00:00+00:00,78.82852935791016,80.0147476196289,77.3974838256836,78.16851043701172,10806505,QNT-USD,Quant
2022-06-25 00:00:00+00:00,42.20299911499024,42.49069213867188,39.87532806396485,42.33281326293945,1271293523,SOL-USD,Solana
2020-08-15 00:00:00+00:00,1.0010030269622805,1.0100699663162231,0.9981489777565002,1.0010319948196411,38681122091,USDT-USD,Mantle Bridged USDT (Mantle)
2023-08-20 00:00:00+00:00,0.0024770000018179,0.0028419999871402,0.0024729999713599,0.002820000052452,0,TIA-USD,Celestia
2021-07-11 00:00:00+00:00,0.0068600000813603,0.0072159999981522,0.0064909998327493,0.006620000116527,74562,PI-USD,Pi Network
2024-09-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,39267571,HTX-USD,HTX DAO
2020-12-09 00:00:00+00:00,0.2640529870986938,0.2977220118045807,0.262457013130188,0.2886810004711151,4370,APE-USD,ApeCoin
2019-08-07 00:00:00+00:00,0.0533739998936653,0.0540749989449977,0.0514440014958381,0.0519060008227825,46290311,ADA-USD,Cardano
2025-01-06 00:00:00+00:00,0.4051519930362701,0.4310150146484375,0.3974440097808838,0.4149760007858276,277481613,ALGO-USD,Algorand
2023-04-22 00:00:00+00:00,0.3829520046710968,0.3985260128974914,0.3817180097103119,0.3961530029773712,263309100,ADA-USD,Cardano
2024-07-02 00:00:00+00:00,2333.80908203125,2339.0009765625,2324.634521484375,2334.605224609375,2329383,XAUT-USD,Tether Gold
2025-05-22 00:00:00+00:00,0.9997739791870116,1.0010930299758911,0.9984729886054992,0.99958598613739,106200612,RLUSD-USD,Ripple USD
2025-04-03 00:00:00+00:00,4.222167015075684,4.705367088317871,4.209014892578125,4.642675876617432,161003933,ATOM-USD,Cosmos Hub
2024-09-24 00:00:00+00:00,2.2471349239349365,2.441986083984375,2.1834640502929688,2.401607036590576,46614826,JTO-USD,Jito
2023-08-12 00:00:00+00:00,11.418157577514648,11.804327011108398,11.350608825683594,11.651997566223145,7377417,STRK-USD,Starknet
2019-07-11 00:00:00+00:00,0.0719339996576309,0.0720110014081001,0.0630149990320205,0.065199002623558,118873479,ADA-USD,Cardano
2020-11-08 00:00:00+00:00,0.0128490002825856,0.0147010004147887,0.0125010004267096,0.0144339995458722,55867018,RSR-USD,Reserve Rights
2021-05-26 00:00:00+00:00,1.165452003479004,1.310459017753601,0.995235025882721,1.0007580518722534,38478,SBTC-USD,sBTC
2023-07-28 00:00:00+00:00,3.999176979064941,4.005259990692139,3.897484064102173,3.994359016418457,1008597,LEO-USD,LEO Token
2022-05-03 00:00:00+00:00,18.860633850097656,19.63347816467285,18.27248954772949,18.361553192138672,63980598,OKB-USD,OKB
2021-03-28 00:00:00+00:00,2.585952043533325,2.585952043533325,2.386583089828491,2.5301809310913086,10942204,NEXO-USD,NEXO
2021-11-07 00:00:00+00:00,291.2885437011719,367.4599304199219,289.96099853515625,365.8219299316406,44889,ZORA-USD,Zora
2018-11-29 00:00:00+00:00,0.0548629984259605,0.0560059994459152,0.052420999854803,0.053566001355648,746499,THETA-USD,Theta Network
2020-04-10 00:00:00+00:00,0.0034239999949932,0.0035190000198781,0.0026179999113082,0.0031779999844729,155231,PI-USD,Pi Network
2019-11-04 00:00:00+00:00,0.4298650026321411,0.4353820085525512,0.4282079935073852,0.4334119856357574,24,USDX-USD,Stables Labs USDX
2025-04-18 00:00:00+00:00,1686.6849365234375,1686.6849365234375,1670.7728271484375,1675.1552734375,0,ETHX-USD,Stader ETHx
2025-10-18 00:00:00+00:00,1.2931469678878784,1.3698489665985107,1.2931209802627563,1.3521629571914673,44447862,TWT-USD,Trust Wallet
2024-01-17 00:00:00+00:00,7.488630771636963,7.590974807739258,7.266695976257324,7.33296012878418,183863749,DOT-USD,Polkadot
2025-08-12 00:00:00+00:00,0.1201630011200904,0.1308040022850036,0.1185920014977455,0.1292130053043365,36403461,PYTH-USD,Pyth Network
2023-08-22 00:00:00+00:00,1880.474609375,1894.4044189453125,1879.572265625,1889.603515625,5552341,PAXG-USD,PAX Gold
2022-05-17 00:00:00+00:00,1.3658230304718018,1.4575849771499634,1.3010059595108032,1.3914330005645752,142669484,CRV-USD,Curve DAO
2025-01-29 00:00:00+00:00,28.29339599609375,28.56695938110352,28.293371200561523,28.41871833801269,36111550,WBT-USD,WhiteBIT Coin
2020-11-01 00:00:00+00:00,386.8397216796875,396.7522888183594,386.1774291992188,395.2687072753906,183840535,WETH-USD,Polygon PoS Bridged WETH (Polygon POS)
2024-03-02 00:00:00+00:00,0.16143099963665,0.1641740053892135,0.1565549969673156,0.1626839935779571,119675368,CHZ-USD,Chiliz
2019-04-29 00:00:00+00:00,147.52867126464844,152.2551727294922,144.2741241455078,148.81507873535156,183397,WETH-USD,Polygon PoS Bridged WETH (Polygon POS)
2022-07-26 00:00:00+00:00,0.0623189993202686,0.0625120028853416,0.0604249984025955,0.0625120028853416,416488015,DOGE-USD,Dogecoin
2019-02-23 00:00:00+00:00,0.0195809993892908,0.0206930004060268,0.0189059991389513,0.0203280001878738,167,TRUMP-USD,Official Trump
2025-01-20 00:00:00+00:00,0.1242460012435913,0.1343780010938644,0.1225040033459663,0.1271760016679763,180231943,KAS-USD,Kaspa
2024-11-11 00:00:00+00:00,3.848436117172241,3.976878881454468,3.835514068603516,3.969738006591797,74201360,JLP-USD,Jupiter Perpetuals Liquidity Provider Token
2025-03-15 00:00:00+00:00,2.1423940658569336,2.1423940658569336,2.1423940658569336,2.1423940658569336,0,USDF-USD,Falcon USD
2021-02-20 00:00:00+00:00,0.1719370037317276,0.1719370037317276,0.1719100028276443,0.1719149947166443,1229,USDX-USD,Stables Labs USDX
2025-08-20 00:00:00+00:00,22.331470489501957,23.53995704650879,22.29598045349121,23.42913055419922,533017799,AVAX-USD,Avalanche
2024-04-16 00:00:00+00:00,84.92233276367188,88.0252456665039,81.50293731689453,86.8389892578125,101605864,AAVE-USD,Aave
2025-10-16 00:00:00+00:00,0.0151329999789595,0.018707999959588,0.0150429997593164,0.0184059999883174,1763769,CCD-USD,Concordium
2024-04-20 00:00:00+00:00,3167.83984375,3212.736083984375,3124.188720703125,3189.492919921875,59926,ETHX-USD,Stader ETHx
2021-09-10 00:00:00+00:00,1.4000000192027072e-05,1.8000000636675395e-05,1.4000000192027072e-05,1.4999999621068127e-05,2943946,FLOKI-USD,FLOKI
2022-05-17 00:00:00+00:00,0.008585000410676,0.0090039996430277,0.0085619995370507,0.0089539997279644,29133921,SUN-USD,Sun Token
2020-07-11 00:00:00+00:00,0.919160008430481,1.0111229419708252,0.91601300239563,0.9973949790000916,65598,UBTC-USD,Unit Bitcoin
2021-01-28 00:00:00+00:00,1.58896005153656,1.605404019355774,1.407112956047058,1.451344013214111,107064,BUIDL-USD,BlackRock USD Institutional Digital Liquidity Fund
2025-07-16 00:00:00+00:00,0.8321549892425537,0.8803539872169495,0.816277027130127,0.8484489917755127,53899557,THETA-USD,Theta Network
2025-04-20 00:00:00+00:00,4.213180065155029,4.258553981781006,4.107968807220459,4.154053211212158,70422659,ATOM-USD,Cosmos Hub
2023-12-23 00:00:00+00:00,2384.26953125,2388.3125,2329.51220703125,2366.994873046875,263926,WEETH-USD,Arbitrum Bridged Wrapped eETH (Arbitrum)
2024-01-17 00:00:00+00:00,4.759037971496582,4.829345226287842,4.286977767944336,4.289212226867676,179571714,RUNE-USD,THORChain
2019-02-21 00:00:00+00:00,1.0152859687805176,1.016394019126892,1.0051300525665283,1.012017011642456,35317064,USDC-USD,Binance Bridged USDC (BNB Smart Chain)
2024-02-28 00:00:00+00:00,0.0120059996843338,0.0120109999552369,0.0113639999181032,0.0115210004150867,52157973,SUN-USD,Sun Token
2024-07-29 00:00:00+00:00,0.0298769995570182,0.030112000182271,0.0295759998261928,0.0296320002526044,23349738,JST-USD,JUST
2025-08-16 00:00:00+00:00,1.7585690021514893,1.7822799682617188,1.7506920099258425,1.77177894115448,16518769,JTO-USD,Jito
2018-09-04 00:00:00+00:00,0.3351840078830719,0.3403199911117553,0.3303050100803375,0.3316519856452942,241419000,XRP-USD,XRP
2023-04-20 00:00:00+00:00,0.042188998311758,0.042748998850584,0.0415569990873336,0.0416899994015693,5492166,XDC-USD,XDC Network
2024-06-13 00:00:00+00:00,3717.015869140625,3717.900634765625,3601.47705078125,3629.464599609375,20781,LSETH-USD,Liquid Staked ETH
2018-12-01 00:00:00+00:00,4024.46435546875,4309.37744140625,3969.710693359375,4214.671875,5375314093,BTC-USD,Bitcoin
2021-04-05 00:00:00+00:00,1.160910964012146,2.816168069839477,1.1336009502410889,2.5833001136779785,1789871993,STX-USD,Stacks
2020-11-16 00:00:00+00:00,444.8415222167969,462.9784240722656,440.5090942382813,459.6364440917969,279822806,WETH-USD,Binance-Peg WETH
2019-10-06 00:00:00+00:00,8149.876953125,8161.41015625,7958.8505859375,7988.15576171875,13160830305,BTC-USD,Bitcoin
2025-07-03 00:00:00+00:00,3.542109966278076,3.661134004592896,3.5063509941101074,3.539740085601806,234862400,DOT-USD,Polkadot
2024-11-03 00:00:00+00:00,7.617334842681885,7.627768039703369,7.181992053985596,7.364861965179443,1174962,DEXE-USD,DeXe
2023-08-26 00:00:00+00:00,4.553740978240967,4.562046051025391,4.5107598304748535,4.516214847564697,691730,KCS-USD,KuCoin
2022-05-09 00:00:00+00:00,34060.015625,34222.07421875,30296.953125,30296.953125,63355494961,BTC-USD,Bitcoin
2025-05-21 00:00:00+00:00,0.0708929970860481,0.0724639967083931,0.070371001958847,0.0714830011129379,48659672,XDC-USD,XDC Network
2023-06-01 00:00:00+00:00,7.26450777053833,7.477784156799316,6.979979038238525,7.288086891174316,52962930,INJ-USD,Injective
2022-10-27 00:00:00+00:00,1.0002039670944214,1.000262975692749,1.0000560283660889,1.0000920295715332,68447928073,USDT-USD,Tether
2025-08-16 00:00:00+00:00,117398.421875,117996.0625,117271.953125,117491.3515625,48036922378,BTC-USD,Bitcoin
2024-10-08 00:00:00+00:00,10.20484733581543,10.526883125305176,10.069293022155762,10.26337432861328,29663427,NEO-USD,NEO
2020-06-08 00:00:00+00:00,0.0121879996731877,0.0123190004378557,0.0120820002630352,0.0121919997036457,4114845,CHZ-USD,Chiliz
2024-04-08 00:00:00+00:00,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,35035125,BTT-USD,BitTorrent
2024-01-27 00:00:00+00:00,6.322587966918945,6.389746189117432,6.281826972961426,6.325473785400391,10275134,WBT-USD,WhiteBIT Coin
2020-07-16 00:00:00+00:00,238.45091247558597,239.0062561035156,231.6211700439453,233.6408843994141,5832057567,ETH-USD,Ethereum
2024-08-09 00:00:00+00:00,2425.405517578125,2436.87255859375,2418.93701171875,2432.50634765625,4381723,XAUT-USD,Tether Gold
2021-05-07 00:00:00+00:00,0.0186790004372596,0.0197720006108284,0.0176870003342628,0.0183439999818801,346204,GALA-USD,GALA
